Time,E1,E2,E3,E4,E5,E6,E7
117.93,-3.7,-3.3,2.6,1.5,1.3,6.8,1.2
117.9333,-6.7,-9.1,-0.4,0.4,4,2.5,-5.9
117.9367,-7.9,-14.7,-3.9,-0.6,6.5,-1.6,-12.8
117.94,-7.8,-18.7,-6.7,-1.2,7.5,-4.4,-17.8
117.9433,-7.3,-19.7,-7.4,-0.7,6.7,-5.5,-20.5
117.9467,-7.2,-18,-5.7,0.5,4.8,-5,-21.4
117.95,-7.5,-15,-2.7,1.8,3.1,-3.5,-21.5
117.9533,-7.7,-12.7,-0.2,2.5,2.3,-1.7,-21.7
117.9567,-7.2,-11.9,0.5,2.3,2.3,-0.5,-21.8
117.96,-6,-12.6,-0.3,1.3,2.2,-0.6,-21.3
117.9633,-4.4,-13.3,-1.6,0.1,1.6,-2.1,-19.8
117.9667,-2.6,-13.2,-2.1,-0.8,0.5,-4.4,-17.3
117.97,-0.6,-11.9,-1.5,-1,-0.4,-6.4,-14.7
117.9733,1.9,-10,-0.5,-0.5,-0.2,-7.1,-12.3
117.9767,4.8,-8.4,-0.1,0,1.1,-6,-9.8
117.98,7.5,-7.3,-0.8,0,2.5,-3.5,-6.6
117.9833,9.3,-6.4,-2.4,-0.6,3.4,-0.3,-2.2
117.9867,9.7,-5.4,-4,-1.6,3.3,2.2,2.4
117.99,9.1,-4.1,-4.8,-2.5,2.6,2.9,5.5
117.9933,8.8,-2.8,-4.6,-3.1,1.9,1.5,5.6
117.9967,9.4,-1.2,-3.4,-3.4,1.5,-0.9,3.5
118,11,0.7,-1.8,-3.2,1,-2.5,1.6
118.0033,12.4,3.5,-0.1,-2.6,0.4,-1.8,2.2
118.0067,12.6,7.1,1.6,-1.7,-0.3,1.3,6
118.01,11.6,10.9,3.3,-0.9,-0.6,5.2,11
118.0133,10.4,13.8,4.7,-0.5,-0.2,7.7,14.2
118.0167,10.2,15.1,5.7,-0.1,0.7,7.7,14.2
118.02,11.5,14.8,6.1,1,1.6,5.9,12
118.0233,13.5,13.2,5.7,2.8,1.8,4.4,9.9
118.0267,14.5,10.4,4.5,5.1,1.3,4.4,9.3
118.03,13.2,6.3,2.7,6.7,0.3,4.7,9
118.0333,9.8,0.8,0.4,6.9,-0.8,3.3,6.3
118.0367,5,-5.9,-2.3,5.5,-1.5,-0.8,-0.2
118.04,0.2,-12.5,-5.2,3.2,-2,-6,-8.9
118.0433,-4.3,-17.8,-7.8,0.9,-2.3,-8.9,-16.1
118.0467,-8.5,-20.7,-9.6,-0.6,-2.6,-7.4,-18.8
118.05,-12.4,-21.5,-10.1,-1.3,-3.1,-2.8,-17.4
118.0533,-15.6,-21.4,-9.6,-1.3,-3.9,0.6,-15.1
118.0567,-16.6,-21.6,-9,-1.2,-5.1,-0.9,-15.4
118.06,-14.7,-22,-9.1,-1.4,-6.6,-7.3,-19.1
118.0633,-10,-21.9,-10,-1.8,-7.8,-14.9,-23.5
118.0667,-3.6,-20,-11,-2.2,-8.1,-18.5,-25
118.07,2.8,-16.2,-10.8,-2.3,-7.1,-16.1,-21.6
118.0733,7.9,-11.2,-8.8,-2.1,-5,-9.7,-14.8
118.0767,11.4,-6.8,-5.6,-2,-2.6,-3.5,-7.9
118.08,13.7,-4.2,-2.8,-2.1,-0.4,-0.5,-3.2
118.0833,15.3,-3.3,-1.6,-2.2,1,-0.5,-0.8
118.0867,16.2,-3.2,-2.2,-1.9,1.9,-0.8,1.1
118.09,16.5,-2.5,-3,-0.9,2.3,0.6,3.7
118.0933,16.1,-0.7,-2.4,0.6,2.4,3.4,6.6
118.0967,15.4,1.4,0.4,2.2,2.2,5.3,8
118.1,14.8,3,4.2,3.5,1.5,4.5,6.8
118.1033,14.3,3.4,7.1,4.4,0.3,1.4,3.8
118.1067,13.4,2.8,7.4,4.8,-1.2,-2,1
118.11,11.4,2.1,5.2,4.5,-2.9,-3.7,0.1
118.1133,8.3,1.4,2,3.1,-4.3,-3.6,0.6
118.1167,4.4,0.3,-0.3,0.9,-5.4,-3.2,0.4
118.12,0.6,-2.1,-1,-1.4,-6.2,-4.1,-2.4
118.1233,-2.3,-6.2,-0.8,-2.8,-6.7,-6.6,-7.8
118.1267,-4.3,-11.6,-1.1,-2.8,-7.2,-9.7,-14
118.13,-6,-16.9,-2.7,-1.3,-8.2,-12.1,-18.6
118.1333,-8.1,-20.8,-5.4,0.8,-9.7,-13.3,-20.4
118.1367,-10.9,-22.6,-7.9,2.8,-11.6,-13.6,-20.4
118.14,-13.4,-22.4,-9.1,4.2,-13.4,-13.3,-20.4
118.1433,-14.2,-21.1,-8.8,4.8,-14.4,-12.6,-21.4
118.1467,-12.4,-19,-7.1,5.1,-14.4,-11.2,-22.6
118.15,-8.2,-16,-4.6,6.1,-13.5,-9.1,-22.2
118.1533,-2.5,-11.7,-1.6,8,-12,-7.2,-19.1
118.1567,3.2,-6.4,1.9,10.5,-10.4,-5.9,-13.5
118.16,8,-0.9,5.3,12.7,-8.8,-5.2,-7.5
118.1633,11.6,3.5,7.8,13.6,-7,-4.2,-3
118.1667,13.9,5.9,8.4,12.7,-4.6,-1.7,-1.1
118.17,14.9,6.3,7.1,10.5,-1.5,1.8,-1.2
118.1733,14.5,5.1,4.8,8,1.9,4.7,-2.1
118.1767,12.6,3.3,2.7,5.8,4.8,4.7,-2.8
118.18,9.4,1.3,1.9,4,6,0.8,-3.1
118.1833,5.4,-0.7,2.1,2.5,5,-5.8,-3.2
118.1867,1.2,-2.8,1.9,1,2,-12.2,-3.6
118.19,-2.6,-5,0.2,-0.4,-1.5,-15.3,-4.1
118.1933,-5.6,-6.6,-2.7,-1.5,-4,-13.9,-4.4
118.1967,-7.2,-6.9,-5.3,-1.6,-4,-9.3,-3.9
118.2,-7,-5.6,-5.9,-0.6,-1.6,-3.7,-2.7
118.2033,-5.1,-3.2,-3.8,1.1,2,0.7,-1
118.2067,-2.4,-0.7,-0.5,2.8,5.1,3.3,0.8
118.21,0,0.9,1.6,3.3,6.5,4.7,2.4
118.2133,1,1,0.9,2.3,6.1,6,3.6
118.2167,0.3,0,-1.9,0.5,4.7,7.4,4.3
118.22,-1.5,-1.3,-4.7,-0.9,3.5,8.7,4.4
118.2233,-3.5,-2,-5.5,-1.1,3.2,9,3.8
118.2267,-5.4,-2.1,-3.8,-0.4,3.8,8.3,2.6
118.23,-7.3,-1.9,-1.3,0.3,4.7,7,1.1
118.2333,-9.5,-2.4,-0.3,0.1,5,5.9,-0.2
118.2367,-12,-3.9,-2,-1,4.5,5.4,-0.9
118.24,-14.4,-6.3,-5.2,-2.1,3.3,5.4,-1
118.2433,-15.8,-8.8,-7.5,-2.3,1.8,5,-1.1
118.2467,-16,-10.6,-7.5,-1.2,0,3.6,-2
118.25,-15.3,-11.7,-5.4,0.6,-1.8,0.9,-4
118.2533,-14.5,-12.1,-3.3,2.3,-3.5,-2.4,-6.7
118.2567,-13.6,-12.1,-3.3,2.9,-4.7,-5.3,-9
118.26,-12.1,-11.7,-5.9,2.3,-5,-6.6,-9.8
118.2633,-9.7,-10.9,-9.8,0.7,-4.2,-5.9,-8.9
118.2667,-6.6,-9.8,-13,-0.6,-2.5,-3.6,-6.9
118.27,-4,-9,-14.3,-1,-0.6,-0.9,-4.9
118.2733,-3.2,-9.3,-13.6,-0.2,0.6,1.2,-3.6
118.2767,-4.7,-10.7,-11.6,1,0.9,2.2,-3.2
118.28,-7.5,-12.8,-9.2,1.8,0.3,2,-3
118.2833,-9.7,-14.4,-7.1,1.8,-0.7,0.9,-2.9
118.2867,-9.9,-14.4,-5.1,1.3,-1.7,-0.9,-3.2
118.29,-8.2,-12.9,-3.5,1.1,-2.5,-3.3,-4.4
118.2933,-5.7,-10.3,-2.3,1.5,-3.1,-6,-6.3
118.2967,-3.8,-7.9,-1.7,2.2,-3.5,-7.9,-7.7
118.3,-3,-6.3,-1.7,2.6,-3.3,-8,-7.3
118.3033,-2.9,-5.5,-2.1,2.3,-2.5,-5.9,-4.9
118.3067,-2.6,-5.3,-2.5,1.2,-1.4,-2.5,-2
118.31,-2.1,-5.8,-2.8,-0.4,-0.8,0.3,-1.1
118.3133,-2.4,-7.1,-3.1,-1.8,-1.4,1.2,-3.6
118.3167,-4.5,-9.4,-3.3,-2.4,-3.1,0.5,-8.6
118.32,-8.7,-12.4,-3.3,-2,-5.1,-0.2,-13.2
118.3233,-13.5,-14.9,-2.9,-0.9,-6.3,0.7,-14.5
118.3267,-16.7,-15.9,-2.1,0.5,-6.5,3.4,-12.1
118.33,-16.5,-15.1,-1.3,1.7,-6.3,6.2,-7.8
118.3333,-13.5,-13.1,-1,2.5,-6.5,7,-4.8
118.3367,-9.5,-11.4,-1.5,3.1,-7.4,5.2,-4.9
118.34,-6.9,-11.1,-2.5,3.6,-8.2,2.1,-7.1
118.3433,-6.5,-12.3,-3.4,4,-8,0,-9
118.3467,-7.2,-14,-3.6,4.3,-6.1,0,-8.5
118.35,-6.8,-14.7,-2.8,4.9,-3,1.1,-5.6
118.3533,-4.5,-13.8,-1.3,5.9,-0.1,1.1,-2.2
118.3567,-1.1,-11.6,0.3,7.1,1.9,-1.1,-0.1
118.36,1.1,-9.5,1.5,7.9,3,-4.3,0
118.3633,0.4,-8.4,1.8,7.4,4,-5.7,-0.8
118.3667,-3,-8.6,1.5,6,5.4,-3.7,-1
118.37,-7.1,-9.1,1.1,4.4,7.1,0.8,-0.1
118.3733,-9.8,-8.8,1.1,3.6,7.7,4.7,1
118.3767,-10,-7.5,1.5,4,6.4,5.1,0.8
118.38,-8.6,-5.5,2.1,5.1,3.5,1.6,-0.8
118.3833,-6.7,-3.8,2.5,5.9,0.1,-3.3,-3.2
118.3867,-4.9,-3,2.5,6,-2.3,-6.6,-4.7
118.39,-2.6,-2.7,2.3,5.1,-2.9,-6.8,-4.5
118.3933,0.9,-2.2,2.2,3.7,-2.1,-5,-3.4
118.3967,5.6,-0.9,2.5,1.9,-1,-3.5,-2.3
118.4,10,0.5,3.3,0.1,-0.6,-3.4,-2.3
118.4033,12.1,1.2,4.1,-1.4,-1.2,-4.3,-3.1
118.4067,11,0.1,4.3,-2.5,-2.4,-4.1,-3.7
118.41,7.5,-2.5,3.1,-3.3,-3.5,-1.9,-3.7
118.4133,3.4,-5.8,0.3,-4.1,-3.9,1.8,-3.5
118.4167,0.2,-9,-3.7,-4.8,-3.4,4.7,-4.2
118.42,-1.7,-11.2,-7.7,-5.4,-2.3,4.9,-6
118.4233,-3,-12.4,-10.4,-5.7,-1,2.6,-8
118.4267,-4.3,-12.7,-11,-5.5,0,-0.4,-8.4
118.43,-5.7,-11.8,-9.3,-5,0.3,-1.6,-5.9
118.4333,-6.3,-9.7,-6.2,-4,0.3,0.1,-1.1
118.4367,-5.7,-6.3,-3.1,-2.5,-0.1,3.7,4
118.44,-3.9,-2.3,-0.7,-0.5,-0.4,7,7.2
118.4433,-1.8,1.3,0.5,1.6,-0.4,8.2,7.6
118.4467,-0.3,3.4,1.1,3.5,-0.3,7,6.4
118.45,0.4,4.1,1.5,5,0.2,5,5.2
118.4533,1.1,3.7,1.5,6,1,3.8,5.2
118.4567,2.4,3,1,6.5,2.3,4.1,6
118.46,4.4,2.4,-0.3,6.4,3.8,5,6.5
118.4633,6.3,1.9,-1.9,5.9,4.9,5.3,5.6
118.4667,6.9,1.1,-2.7,5.1,4.9,4.2,3.7
118.47,5.5,0.3,-1.9,4.4,3.8,2.5,2.2
118.4733,2.6,-0.3,0.1,3.6,2.1,1.6,2.3
118.4767,-0.8,-0.4,2.3,2.5,0.8,2.2,4.5
118.48,-3.5,0,2.9,0.9,0.7,3.8,7.8
118.4833,-5,0.7,1.7,-0.9,1.5,4.8,10.9
118.4867,-5.6,1.1,-0.6,-2.3,1.7,4.1,12.6
118.49,-5.8,1.4,-2.3,-2.8,0.2,1.9,12.8
118.4933,-6,1.8,-2,-2.6,-3.4,-0.2,12.1
118.4967,-6.2,2.8,0.4,-1.9,-7.4,-0.7,11.4
118.5,-6.2,4.3,3.4,-0.9,-9.6,0.7,10.9
118.5033,-5.8,5.6,5.3,0.4,-8.6,2.7,10.4
118.5067,-5.1,5.8,5.2,2,-4.6,3.7,9.4
118.51,-4.6,4.3,3.4,3.4,0.1,3.4,7.3
118.5133,-4.6,1.5,0.9,3.8,3.2,2.7,4.6
118.5167,-5.5,-1.4,-0.9,3.1,3.4,3.2,2.2
118.52,-7.2,-3.1,-1.6,1.5,1.7,5.7,1.4
118.5233,-9,-2.8,-1.3,0.1,-0.1,9.1,2.8
118.5267,-10.3,-0.9,-0.6,-0.5,-0.2,11.5,5.7
118.53,-10.7,1.3,-0.1,0,1.2,11,8.2
118.5333,-10.5,2.5,0.1,0.9,2.5,7.7,8.3
118.5367,-10.2,2,0,1.5,2,2.9,5.1
118.54,-10.5,-0.3,-0.4,1.1,-0.6,-1.3,-0.3
118.5433,-11.4,-3.1,-1.1,-0.1,-3.9,-3.2,-5.3
118.5467,-12.2,-5.3,-2.1,-1.6,-5.9,-2.5,-7.4
118.55,-11.7,-5.8,-3,-2.1,-5.2,0.2,-5.7
118.5533,-9.1,-4.5,-3.5,-1.1,-2.2,3.7,-1.2
118.5567,-4.5,-2,-3.4,0.8,1.2,6.7,3.8
118.56,0.5,0.4,-3,2.2,3.2,8.3,7.2
118.5633,4.4,1.6,-3.2,1.7,3.3,8.2,8.1
118.5667,6.3,1,-4.5,-0.9,2,6.9,7.1
118.57,6.5,-0.6,-6.8,-4.8,0.7,5.3,5.4
118.5733,6.2,-1.8,-8.7,-8.2,0.1,4.1,4.2
118.5767,6.5,-1.6,-8.8,-10.2,0.6,4,4.1
118.58,7.6,0.3,-6.5,-10.4,1.4,4.5,5
118.5833,8.9,3,-2.4,-9.1,2,4.8,6.1
118.5867,9.5,5.1,1.9,-7.1,2.2,3.7,6
118.59,9.1,6.1,4.7,-4.9,1.6,0.4,3.9
118.5933,8.1,6,5.6,-2.7,0.3,-4.5,0.2
118.5967,7.4,5.9,5.4,-0.8,-1.5,-9.6,-3.5
118.6,7.1,6.5,5.1,0.6,-3.5,-13.2,-5.1
118.6033,7,7.4,5.4,1.6,-5.1,-13.8,-3.8
118.6067,6.3,7.7,5.7,2,-5.8,-11.8,-0.6
118.61,4.6,6.3,4.9,1.6,-5.8,-8.8,1.7
118.6133,1.9,3.2,2.3,0.2,-5.6,-6.9,1.2
118.6167,-1,-0.7,-1.8,-1.9,-5.9,-7.1,-2
118.62,-3.4,-4,-5.8,-4,-6.5,-8.3,-5.6
118.6233,-4.9,-5.8,-8.1,-5.2,-6.8,-8.2,-6.7
118.6267,-5.5,-6.1,-8,-5.2,-6.1,-5.4,-4.4
118.63,-5.4,-5.3,-6.1,-3.9,-4.2,-0.3,-0.2
118.6333,-4.8,-3.9,-3.7,-1.7,-1.6,4.2,2.8
118.6367,-4.1,-1.9,-1.8,0.6,0.7,5.5,2.8
118.64,-3.2,0.7,-0.7,2,2.3,2.8,0.5
118.6433,-2.2,3.3,0.1,2,3.5,-1.8,-2.1
118.6467,-1.5,5.3,1.4,0.9,4.5,-5.1,-2.9
118.65,-0.9,6.1,3.2,-0.3,5.6,-5.1,-1.6
118.6533,-0.5,5.8,4.7,-0.8,6.1,-2.2,0.8
118.6567,0.2,5.3,5.1,-0.3,5.5,1.5,3.2
118.66,1.7,5.5,4.2,0.5,4.1,3.8,5.1
118.6633,4.4,6.9,2.6,0.7,2.7,4.5,7
118.6667,7.8,8.8,1.4,-0.2,2.5,5.1,9
118.67,11.3,10.1,1,-1.6,3.8,7.1,10.8
118.6733,13.8,9.9,1.1,-2.7,5.8,10.9,11.8
118.6767,14.8,8.3,0.8,-3.1,7.3,15.1,11.8
118.68,14.2,6.1,-0.4,-3.1,7.4,17.5,11.1
118.6833,12.5,4.2,-1.6,-3.1,6.2,16.7,10.2
118.6867,10.4,3.2,-1.5,-3.1,4.9,13,9
118.69,8.2,3.1,0.8,-2.6,4.5,7.9,6.9
118.6933,5.7,3.2,4.6,-0.9,5.4,3.4,3.4
118.6967,2.7,2.9,7.9,1.8,6.8,0.9,-0.7
118.7,-0.8,1.7,8.7,4.7,7.8,0.5,-4.2
118.7033,-3.9,-0.1,6.6,6.5,7.4,1.1,-6.1
118.7067,-5.6,-2.1,3.2,6.3,5.9,1.1,-6.4
118.71,-5.3,-3.9,0.5,4.4,3.6,-0.6,-6.6
118.7133,-3.6,-5.1,0.1,2.1,1.4,-4.2,-8.1
118.7167,-1.5,-5.9,1.5,1,-0.4,-8.5,-11
118.72,-0.2,-6.7,3,1.8,-1.6,-11.7,-14.4
118.7233,-0.1,-7.7,3,4,-2.5,-12.2,-16.7
118.7267,-0.6,-9.1,1.4,5.9,-3,-9.7,-16.9
118.73,-0.8,-10.2,-0.8,6.4,-3.3,-5.3,-15
118.7333,-0.3,-10.8,-2.2,5.6,-3.7,-1,-12
118.7367,0.6,-10.4,-2.3,4.6,-4.6,1.6,-9
118.74,1,-9.6,-1.6,4.4,-6.2,1.6,-7.1
118.7433,0.5,-8.8,-0.9,5.3,-8.7,-0.8,-6.6
118.7467,-0.8,-8.4,-0.8,6.3,-11.5,-4.7,-7.8
118.75,-2,-8.1,-1.1,6.4,-13.6,-8.9,-9.8
118.7533,-2.1,-7.1,-1.1,5.4,-13.9,-12,-11.5
118.7567,-1,-5.1,-0.1,4.1,-12,-12.9,-11.6
118.76,0.8,-2.2,2.1,3.3,-8.1,-10.9,-9.1
118.7633,2.6,0.7,5.2,3.6,-3.6,-6.4,-4.7
118.7667,4,2.9,8.5,4.8,-0.1,-0.2,0.5
118.77,5.2,4,11.2,6.1,1.4,5.8,4.8
118.7733,6.4,4.7,12.3,6.8,1.1,10.3,7.7
118.7767,8,5.5,11.6,6.7,0,12.9,9.3
118.78,9.7,6.6,9.3,6.1,-0.1,14.3,10.4
118.7833,10.9,7.6,6.5,5.4,1.5,15.5,11.6
118.7867,11.5,7.9,4.7,5,4.6,17.1,12.7
118.79,11.1,7,4.4,4.8,7.5,18.3,13.3
118.7933,10.1,4.9,5.1,4.5,8.9,17.9,13.1
118.7967,8.7,2.2,5.4,3.4,8.1,14.8,11.9
118.8,7,-0.7,3.7,1.6,6.1,9.4,9.9
118.8033,5,-3.5,-0.4,-0.7,4.5,3.6,7.3
118.8067,2.8,-6.4,-5.6,-2.7,4.6,-0.7,4.2
118.81,0.8,-9,-9.8,-3.9,6.5,-2.3,0.4
118.8133,-0.8,-10.8,-11.4,-4,8.5,-2.1,-3.6
118.8167,-1.7,-11.3,-10.1,-2.9,9.1,-1.9,-7.3
118.82,-1.8,-10.3,-7.5,-1.1,7.4,-3,-9.8
118.8233,-1.2,-7.9,-5.5,0.9,3.9,-5.3,-10.2
118.8267,-0.5,-5.1,-5.1,2,0.2,-7.4,-8.4
118.83,-0.2,-2.6,-6.1,2,-2.4,-7.8,-5.3
118.8333,-0.8,-1.1,-7.5,0.8,-3.5,-6.3,-2
118.8367,-2.1,-0.9,-8.6,-0.8,-3.4,-4.1,-0.1
118.84,-3.7,-1.7,-9.5,-2.1,-2.9,-2.9,0
118.8433,-4.5,-2.9,-10.5,-2.6,-2.1,-3.4,-1.5
118.8467,-3.9,-3.9,-11.9,-2.2,-0.8,-4.6,-3.4
118.85,-2.1,-4.3,-12.7,-1.1,1.1,-5,-4.2
118.8533,-0.3,-4,-12,0.1,3.2,-3.5,-3.3
118.8567,0.2,-3.7,-9.7,0.8,4.5,-0.6,-0.9
118.86,-0.8,-3.8,-6.7,0.4,4.4,1.6,1.9
118.8633,-2.6,-4.4,-4.4,-1,2.9,1.8,3.7
118.8667,-3.4,-5.4,-3.8,-2.6,0.9,0,3.7
118.87,-2.3,-6.5,-4.5,-3.3,-0.6,-2.2,1.9
118.8733,0.6,-7.4,-5.4,-2.3,-1.3,-3.2,-0.8
118.8767,3.6,-8.3,-5.6,-0.2,-1.8,-2.6,-3.2
118.88,5.3,-9,-4.8,2,-2.6,-1.3,-4.8
118.8833,5.2,-9.4,-3.5,3.6,-4.1,-0.8,-5
118.8867,4.1,-8.9,-2.1,4.7,-5.5,-1.3,-3.9
118.89,3.5,-7.1,-0.3,5.7,-5.9,-1.9,-2
118.8933,3.8,-4.5,2.3,7.1,-4.8,-1.2,0.4
118.8967,4.6,-1.8,5.3,8.3,-2.5,1.3,2.5
118.9,4.7,0.4,7.7,8.8,-0.3,4.5,3.8
118.9033,3.9,2,8.3,8.1,1.1,6.8,4.4
118.9067,2.8,3.6,6.8,6.8,1.6,7.5,4.9
118.91,2.6,5.6,4.1,5.4,1.7,7.4,6.3
118.9133,3.8,7.8,1.6,4.6,2.4,8.3,9.2
118.9167,5.8,9.2,-0.1,4.2,3.8,11.1,13
118.92,7.4,8.8,-1.2,3.6,5.5,14.7,15.6
118.9233,7.7,6.3,-2.7,2.3,6.3,16.4,15.4
118.9267,6.8,3.1,-4.4,0.5,5.8,14.1,11.7
118.93,5.4,0.9,-5.1,-0.7,3.8,8,6.1
118.9333,4.1,0.7,-3.4,-0.3,1.1,0.4,1.2
118.9367,2.7,2.1,0.6,1.9,-1.5,-5.8,-1.1
118.94,0.6,3.8,5.4,4.7,-3.6,-9,-0.7
118.9433,-2.5,4.2,8.3,6.4,-5.2,-10,0.4
118.9467,-6,2.8,7.6,5.8,-6.5,-10.4,0
118.95,-9,0.3,4,3.5,-7.5,-11.3,-2.2
118.9533,-10.8,-2.2,0,1.2,-7.6,-11.3,-4.5
118.9567,-11.1,-3.7,-1.9,0.2,-6.3,-8.4,-4.1
118.96,-10.4,-4.2,-1,1,-3.6,-2,0.3
118.9633,-9,-4,1.8,2.6,-0.4,6,7.2
118.9667,-7,-4,4.4,3.8,1.9,11.9,13.3
118.97,-4.2,-4.7,5.7,3.9,2.8,13,15.1
118.9733,-1,-6,5.8,3.2,2.7,9.5,12
118.9767,1.6,-7.6,5.7,2.7,2.8,5.3,6.2
118.98,2.7,-8.7,6,2.9,4.2,4,1.6
118.9833,1.8,-8.8,6.6,3.8,6.8,7.1,0.8
118.9867,-0.5,-8.1,6.4,4.6,9.2,12.1,3.8
118.99,-3.1,-7.3,4.9,4.5,9.9,15.1,8
118.9933,-5.1,-6.9,2.1,3.2,8.5,13.8,10.5
118.9967,-6,-7.1,-0.8,1.6,5.8,9.3,10.1
119,-6,-7.1,-2.4,0.9,3.5,5.2,7.9
119.0033,-5.1,-5.8,-2,2.1,2.6,3.7,6.4
119.0067,-3.2,-2.9,-0.4,4.3,2.5,4.6,7.5
119.01,-0.3,0.3,1.1,5.7,2.1,5.2,10.7
119.0133,2.9,1.9,1,4.7,0.4,3.4,14
119.0167,5.3,0.6,-1.3,1.3,-2.2,-0.5,15
119.02,6.1,-3.2,-4.8,-2.7,-4.4,-3.9,12.9
119.0233,5.7,-7.3,-7.9,-5.2,-5.2,-4.8,8.9
119.0267,5.1,-9.2,-9,-5.2,-4.4,-3.2,5.3
119.03,5.8,-7.8,-7.6,-3.4,-3,-1.2,4
119.0333,7.7,-4.3,-4.5,-1.6,-2,-1,4.9
119.0367,9.5,-1.1,-1.4,-0.9,-1.9,-2.2,6.4
119.04,9.4,-0.3,0.6,-1.5,-2.3,-3,6.4
119.0433,6.7,-1.9,1.3,-2.5,-2.6,-1.7,4.1
119.0467,2,-4.4,1.2,-3.2,-2.5,1.4,0.6
119.05,-2.6,-5.8,1.3,-3.3,-2.2,4.3,-1.9
119.0533,-5.7,-5.1,2,-3.1,-2.1,5.7,-1.2
119.0567,-7,-2.6,3.4,-3,-2.2,6.4,3
119.06,-7.1,0.5,5.1,-2.8,-2.1,8.4,9.3
119.0633,-6.4,3.3,7,-2.1,-1.9,12.7,15.1
119.0667,-4.7,6,9.3,-0.4,-1.5,17.5,18.8
119.07,-1.2,8.8,11.9,2,-1.1,19.9,19.8
119.0733,3.9,12.1,14.3,4.4,-0.4,18.1,19.3
119.0767,9.2,15.2,15.7,5.9,0.8,13.5,18.5
119.08,12.4,16.9,15.3,6.1,2.9,9.5,17.6
119.0833,11.9,16.4,13.2,5.2,5.1,8.5,16.2
119.0867,7.9,13.7,10,3.8,6.5,9.5,13.1
119.09,2.6,9.6,6.9,2.4,6.2,9.4,8.3
119.0933,-1.7,5.2,4.5,1,4.2,5.5,2.7
119.0967,-3.8,1.4,3,-0.3,1.4,-1.6,-2
119.1,-4.2,-1.4,2.1,-1.1,-1,-8.2,-4.3
119.1033,-4,-2.8,1.7,-0.9,-2.6,-11.1,-4.2
119.1067,-3.5,-3,1.7,0.3,-3.6,-9.5,-2.7
119.11,-2.4,-1.9,2.5,2.2,-4.5,-5.4,-1.1
119.1133,0,0.1,3.8,3.9,-5.4,-1.8,-0.1
119.1167,3.6,2.4,5,4.8,-5.8,-0.3,0.6
119.12,7.2,4.5,5.7,5.1,-5.3,-0.1,2.1
119.1233,9.5,6.4,5.9,4.8,-4,0.4,4.7
119.1267,10.1,8.2,6.4,4.3,-2.8,1.8,8.1
119.13,10.1,10.2,8.1,3.8,-2.2,3.7,11.1
119.1333,10.7,11.9,10.8,3.4,-2.5,5.3,12.4
119.1367,12.4,12.6,13.4,3.2,-3,6.4,11.9
119.14,14,11.6,14.2,3.4,-3.2,7.5,10
119.1433,14,8.7,12.1,3.4,-3,8.4,7.7
119.1467,11.4,4.2,7.6,3,-2.9,8.5,5.6
119.15,6.9,-0.8,2.5,1.9,-3.5,6.7,3.4
119.1533,2.2,-5.5,-1.4,0.2,-4.5,2.9,0.6
119.1567,-1,-9.5,-3.5,-1.6,-5.2,-1.7,-3.3
119.16,-2.1,-12.2,-4,-3.1,-4.5,-5.2,-7.7
119.1633,-1.6,-13.4,-3.5,-4.1,-2.4,-6.3,-11
119.1667,-0.6,-12.2,-2.4,-4.4,0.1,-5.3,-11.6
119.17,0.8,-8.5,0,-3.9,1.8,-3.2,-8.9
119.1733,2.8,-2.7,3.6,-2.8,1.8,-1.5,-3.8
119.1767,5.7,3.9,8,-1.3,0.5,-0.7,1.7
119.18,9.1,9.5,11.6,0.1,-1.2,-0.5,5.8
119.1833,11.8,13.4,13.2,1.2,-2.1,-0.7,7.8
119.1867,12.7,15.5,13,1.9,-2.1,-0.9,8.4
119.19,11.2,16.8,11.9,2,-1.8,-1.1,8.9
119.1933,7.9,17.8,10.8,1.4,-2,-1.2,9.9
119.1967,4.2,18.7,10.1,0,-3.3,-1.1,10.7
119.2,1.5,18.9,8.9,-1.7,-5.4,-0.8,10.5
119.2033,0.6,18.4,6.7,-2.9,-7.5,-0.6,9.1
119.2067,1.1,17.5,3.9,-3,-8.6,-1.2,7.2
119.21,2.1,16.7,1.8,-2,-8.7,-2.6,6.2
119.2133,2.4,16.3,1.3,-0.8,-8.1,-4,6.8
119.2167,1.3,15.7,2.1,-0.6,-7.7,-4.6,8.5
119.22,-0.9,14.5,2.5,-2.1,-8,-3.9,9.9
119.2233,-3,12.8,1.1,-4.9,-9.3,-2.4,10
119.2267,-3.8,11.8,-1.7,-7.8,-10.8,-1.5,9.3
119.23,-2.6,12.8,-4.1,-9.4,-11.7,-1.9,9.2
119.2333,-0.1,16,-3.9,-9,-11.4,-3,11.1
119.2367,2.3,20.5,-0.4,-7.2,-9.6,-3.4,15
119.24,3.4,24.3,4.9,-5.4,-6.8,-1.5,19
119.2433,2.4,25.6,9.8,-4.6,-3.5,2.8,20.9
119.2467,-0.2,24.1,12.3,-4.9,-0.1,8,19.5
119.25,-3.2,21.2,12.4,-5.2,3.2,12.2,15.9
119.2533,-5.7,18.5,11,-4.3,6.3,14.9,12.9
119.2567,-6.9,17.2,9.4,-2.1,8.8,16.7,12.6
119.26,-6.6,17.3,8.2,0.2,10.3,18.7,15.1
119.2633,-4.8,17.9,7.5,1.6,10.4,21,18.2
119.2667,-1.5,18.3,7.2,1.8,9.5,21.8,18.9
